# Logger type: CL2000
# HW rev: 7.xx
# FW rev: 5.75
# Logger ID: id0001
# Session No.: 130
# Split No.: 1
# Time: 20000101T070605
# Value separator: ";"
# Time format: 6
# Time separator: ""
# Time separator ms: ""
# Date separator: ""
# Time and date separator: ""
# Bit-rate: 250000
# Silent mode: false
# Cyclic mode: false
Timestamp;Type;ID;Data
20000101070607498;1;10ff50f4;1a4c016ad200001b
20000101070607499;1;18ff54f4;0000000000000000
20000101070607600;1;10ff50f4;1906019ec800001c
20000101070607601;1;18ff51f4;0000000000000000
20000101070607602;1;18ff52f4;0000000000000000
20000101070607603;1;18ff53f4;0000000000000000
20000101070607604;1;18ff54f4;0000000000000000
20000101070607705;1;10ff50f4;1906019ec800001d
20000101070607706;1;18ff54f4;0000000000000000
20000101070607807;1;10ff50f4;1906019ec800001e
20000101070607808;1;18ff51f4;0000000000000000
20000101070607809;1;18ff52f4;0000000000000000
20000101070607810;1;18ff53f4;0000000000000000
20000101070607811;1;18ff54f4;0000000000000000
20000101070607912;1;10ff50f4;1906019ec800001f
20000101070607913;1;18ff54f4;0000000000000000
20000101070608014;1;10ff50f4;1bfe010de0000020
20000101070608015;1;18ff51f4;0000000000000000
20000101070608016;1;18ff52f4;0000000000000000
20000101070608017;1;18ff53f4;0000000000000000
20000101070608018;1;18ff54f4;0000000000000000
20000101070608119;1;10ff50f4;1bfe010de0000021
20000101070608120;1;18ff54f4;0000000000000000
20000101070608221;1;10ff50f4;1bfe010de0000022
20000101070608222;1;18ff51f4;0000000000000000
20000101070608223;1;18ff52f4;0000000000000000
20000101070608224;1;18ff53f4;0000000000000000
20000101070608225;1;18ff54f4;0000000000000000
20000101070608326;1;10ff50f4;1bfe010de0000023
20000101070608327;1;18ff54f4;0000000000000000
20000101070608428;1;10ff50f4;159e01c0ad000024
20000101070608429;1;18ff51f4;0000000000000000
20000101070608430;1;18ff52f4;0000000000000000
20000101070608431;1;18ff53f4;0000000000000000
20000101070608432;1;18ff54f4;0000000000000000
20000101070608533;1;10ff50f4;159e01c0ad000025
20000101070608534;1;18ff54f4;0000000000000000
20000101070608635;1;10ff50f4;159e01c0ad000026
20000101070608636;1;18ff51f4;0000000000000000
20000101070608637;1;18ff52f4;0000000000000000
20000101070608638;1;18ff53f4;0000000000000000
20000101070608639;1;18ff54f4;0000000000000000
20000101070608740;1;10ff50f4;159e01c0ad000027
20000101070608741;1;18ff54f4;0000000000000000
20000101070608842;1;10ff50f4;1b710178dc000028
20000101070608843;1;18ff51f4;0000000000000000
20000101070608844;1;18ff52f4;0000000000000000
20000101070608845;1;18ff53f4;0000000000000000
20000101070608846;1;18ff54f4;0000000000000000
20000101070608947;1;10ff50f4;1b710178dc000029
20000101070608948;1;18ff54f4;0000000000000000
20000101070609049;1;10ff50f4;1b710178dc00002a
20000101070609050;1;18ff51f4;0000000000000000
20000101070609051;1;18ff52f4;0000000000000000
20000101070609052;1;18ff53f4;0000000000000000
20000101070609053;1;18ff54f4;0000000000000000
20000101070609154;1;10ff50f4;1b710178dc00002b
20000101070609155;1;18ff54f4;0000000000000000
20000101070609256;1;10ff50f4;120901429000002c
20000101070609257;1;18ff51f4;0000000000000000
20000101070609258;1;18ff52f4;0000000000000000
20000101070609259;1;18ff53f4;0000000000000000
20000101070609260;1;18ff54f4;0000000000000000
20000101070609361;1;10ff50f4;120901429000002d
20000101070609362;1;18ff54f4;0000000000000000
20000101070609463;1;10ff50f4;120901429000002e
20000101070609464;1;18ff51f4;0000000000000000
20000101070609465;1;18ff52f4;0000000000000000
20000101070609466;1;18ff53f4;0000000000000000
20000101070609467;1;18ff54f4;0000000000000000
20000101070609568;1;10ff50f4;120901429000002f
20000101070609569;1;18ff54f4;0000000000000000
20000101070609670;1;10ff50f4;128d013794000030
20000101070609671;1;18ff51f4;0000000000000000
20000101070609672;1;18ff52f4;0000000000000000
20000101070609673;1;18ff53f4;0000000000000000
20000101070609674;1;18ff54f4;0000000000000000
20000101070609775;1;10ff50f4;128d013794000031
20000101070609776;1;18ff54f4;0000000000000000
20000101070609877;1;10ff50f4;128d013794000032
20000101070609878;1;18ff51f4;0000000000000000
20000101070609879;1;18ff52f4;0000000000000000
20000101070609880;1;18ff53f4;0000000000000000
20000101070609881;1;18ff54f4;0000000000000000
20000101070609982;1;10ff50f4;128d013794000033
20000101070609983;1;18ff54f4;0000000000000000
20000101070610084;1;10ff50f4;1b20012bd9000034
20000101070610085;1;18ff51f4;0000000000000000
20000101070610086;1;18ff52f4;0000000000000000
20000101070610087;1;18ff53f4;0000000000000000
20000101070610088;1;18ff54f4;0000000000000000
20000101070610189;1;10ff50f4;1b20012bd9000035
20000101070610190;1;18ff54f4;0000000000000000
20000101070610291;1;10ff50f4;1b20012bd9000036
20000101070610292;1;18ff51f4;0000000000000000
20000101070610293;1;18ff52f4;0000000000000000
20000101070610294;1;18ff53f4;0000000000000000
20000101070610295;1;18ff54f4;0000000000000000
20000101070610396;1;10ff50f4;1b20012bd9000037
20000101070610397;1;18ff54f4;0000000000000000
20000101070610498;1;10ff50f4;18e101aec7000038
20000101070610499;1;18ff51f4;0000000000000000
20000101070610500;1;18ff52f4;0000000000000000
20000101070610501;1;18ff53f4;0000000000000000
20000101070610502;1;18ff54f4;0000000000000000
20000101070610603;1;10ff50f4;18e101aec7000039
20000101070610604;1;18ff54f4;0000000000000000
20000101070610705;1;10ff50f4;18e101aec700003a
20000101070610706;1;18ff51f4;0000000000000000
20000101070610707;1;18ff52f4;0000000000000000
20000101070610708;1;18ff53f4;0000000000000000
20000101070610709;1;18ff54f4;0000000000000000
20000101070610810;1;10ff50f4;18e101aec700003b
20000101070610811;1;18ff54f4;0000000000000000
20000101070610912;1;10ff50f4;1f030148f800003c
20000101070610913;1;18ff51f4;0000000000000000
20000101070610914;1;18ff52f4;0000000000000000
20000101070610915;1;18ff53f4;0000000000000000
20000101070610916;1;18ff54f4;0000000000000000
20000101070611017;1;10ff50f4;1f030148f800003d
20000101070611018;1;18ff54f4;0000000000000000
20000101070611119;1;10ff50f4;1f030148f800003e
20000101070611120;1;18ff51f4;0000000000000000
20000101070611121;1;18ff52f4;0000000000000000
20000101070611122;1;18ff53f4;0000000000000000
20000101070611123;1;18ff54f4;0000000000000000
20000101070611224;1;10ff50f4;1f030148f800003f
20000101070611225;1;18ff54f4;0000000000000000
20000101070611326;1;10ff50f4;1c4f016ee2000040
20000101070611327;1;18ff51f4;0000000000000000
20000101070611328;1;18ff52f4;0000000000000000
20000101070611329;1;18ff53f4;0000000000000000
20000101070611330;1;18ff54f4;0000000000000000
20000101070611431;1;10ff50f4;1c4f016ee2000041
20000101070611432;1;18ff54f4;0000000000000000
20000101070611533;1;10ff50f4;1c4f016ee2000042
20000101070611534;1;18ff51f4;0000000000000000
20000101070611535;1;18ff52f4;0000000000000000
20000101070611536;1;18ff53f4;0000000000000000
20000101070611537;1;18ff54f4;0000000000000000
20000101070611638;1;10ff50f4;1c4f016ee2000043
20000101070611639;1;18ff54f4;0000000000000000
20000101070611740;1;10ff50f4;1c94018de5000044
20000101070611741;1;18ff51f4;0000000000000000
20000101070611742;1;18ff52f4;0000000000000000
20000101070611743;1;18ff53f4;0000000000000000
20000101070611744;1;18ff54f4;0000000000000000
20000101070611845;1;10ff50f4;1c94018de5000045
20000101070611846;1;18ff54f4;0000000000000000
20000101070611947;1;10ff50f4;1c94018de5000046
20000101070611948;1;18ff51f4;0000000000000000
20000101070611949;1;18ff52f4;0000000000000000
20000101070611950;1;18ff53f4;0000000000000000
20000101070611951;1;18ff54f4;0000000000000000
20000101070612052;1;10ff50f4;1c94018de5000047
20000101070612053;1;18ff54f4;0000000000000000
20000101070612154;1;10ff50f4;139c01c39d000048
20000101070612155;1;18ff51f4;0000000000000000
20000101070612156;1;18ff52f4;0000000000000000
20000101070612157;1;18ff53f4;0000000000000000
20000101070612158;1;18ff54f4;0000000000000000
20000101070612259;1;10ff50f4;139c01c39d000049
20000101070612260;1;18ff54f4;0000000000000000
20000101070612361;1;10ff50f4;139c01c39d00004a
20000101070612362;1;18ff51f4;0000000000000000
20000101070612363;1;18ff52f4;0000000000000000
20000101070612364;1;18ff53f4;0000000000000000
20000101070612365;1;18ff54f4;0000000000000000
20000101070612466;1;10ff50f4;139c01c39d00004b
20000101070612467;1;18ff54f4;0000000000000000
20000101070612568;1;10ff50f4;1d5d013deb00004c
20000101070612569;1;18ff51f4;0000000000000000
20000101070612570;1;18ff52f4;0000000000000000
20000101070612571;1;18ff53f4;0000000000000000
20000101070612572;1;18ff54f4;0000000000000000
20000101070612673;1;10ff50f4;1d5d013deb00004d
20000101070612674;1;18ff54f4;0000000000000000
20000101070612775;1;10ff50f4;1d5d013deb00004e
20000101070612776;1;18ff51f4;0000000000000000
20000101070612777;1;18ff52f4;0000000000000000
20000101070612778;1;18ff53f4;0000000000000000
20000101070612779;1;18ff54f4;0000000000000000
20000101070612880;1;10ff50f4;1d5d013deb00004f
20000101070612881;1;18ff54f4;0000000000000000
20000101070612982;1;10ff50f4;1acb019ed6000050
20000101070612983;1;18ff51f4;0000000000000000
20000101070612984;1;18ff52f4;0000000000000000
20000101070612985;1;18ff53f4;0000000000000000
20000101070612986;1;18ff54f4;0000000000000000
20000101070613087;1;10ff50f4;1acb019ed6000051
20000101070613088;1;18ff54f4;0000000000000000
20000101070613189;1;10ff50f4;1acb019ed6000052
20000101070613190;1;18ff51f4;0000000000000000
20000101070613191;1;18ff52f4;0000000000000000
20000101070613192;1;18ff53f4;0000000000000000
20000101070613193;1;18ff54f4;0000000000000000
20000101070613294;1;10ff50f4;1acb019ed6000053
20000101070613295;1;18ff54f4;0000000000000000
20000101070613396;1;10ff50f4;1bdb01cfdf000054
20000101070613397;1;18ff51f4;0000000000000000
20000101070613398;1;18ff52f4;0000000000000000
20000101070613399;1;18ff53f4;0000000000000000
20000101070613400;1;18ff54f4;0000000000000000
20000101070613501;1;10ff50f4;1bdb01cfdf000055
20000101070613502;1;18ff54f4;0000000000000000
20000101070613602;1;10ff50f4;1bdb01cfdf000056
20000101070613604;1;18ff51f4;0000000000000000
20000101070613605;1;18ff52f4;0000000000000000
20000101070613606;1;18ff53f4;0000000000000000
20000101070613607;1;18ff54f4;0000000000000000
20000101070613708;1;10ff50f4;1bdb01cfdf000057
20000101070613709;1;18ff54f4;0000000000000000
20000101070613809;1;10ff50f4;1a54010ad3000058
20000101070613811;1;18ff51f4;0000000000000000
20000101070613812;1;18ff52f4;0000000000000000
20000101070613813;1;18ff53f4;0000000000000000
20000101070613814;1;18ff54f4;0000000000000000
20000101070613914;1;10ff50f4;1a54010ad3000059
20000101070613916;1;18ff54f4;0000000000000000
20000101070614016;1;10ff50f4;1a54010ad300005a
20000101070614018;1;18ff51f4;0000000000000000
20000101070614019;1;18ff52f4;0000000000000000
20000101070614020;1;18ff53f4;0000000000000000
20000101070614021;1;18ff54f4;0000000000000000
20000101070614121;1;10ff50f4;1a54010ad300005b
20000101070614123;1;18ff54f4;0000000000000000
20000101070614223;1;10ff50f4;197f0152cc00005c
20000101070614225;1;18ff51f4;0000000000000000
20000101070614226;1;18ff52f4;0000000000000000
20000101070614227;1;18ff53f4;0000000000000000
20000101070614228;1;18ff54f4;0000000000000000
20000101070614328;1;10ff50f4;197f0152cc00005d
20000101070614330;1;18ff54f4;0000000000000000
20000101070614430;1;10ff50f4;197f0152cc00005e
20000101070614432;1;18ff51f4;0000000000000000
20000101070614433;1;18ff52f4;0000000000000000
20000101070614434;1;18ff53f4;0000000000000000
20000101070614434;1;18ff54f4;0000000000000000
20000101070614535;1;10ff50f4;197f0152cc00005f
20000101070614537;1;18ff54f4;0000000000000000
20000101070614638;1;10ff50f4;1ef40103f8000060
20000101070614639;1;18ff51f4;0000000000000000
20000101070614640;1;18ff52f4;0000000000000000
20000101070614641;1;18ff53f4;0000000000000000
20000101070614641;1;18ff54f4;0000000000000000
20000101070614742;1;10ff50f4;1ef40103f8000061
20000101070614744;1;18ff54f4;0000000000000000
20000101070614845;1;10ff50f4;1ef40103f8000062
20000101070614846;1;18ff51f4;0000000000000000
20000101070614847;1;18ff52f4;0000000000000000
20000101070614848;1;18ff53f4;0000000000000000
20000101070614848;1;18ff54f4;0000000000000000
20000101070614949;1;10ff50f4;1ef40103f8000063
20000101070614950;1;18ff54f4;0000000000000000
20000101070615051;1;10ff50f4;14a00177a5000064
20000101070615053;1;18ff51f4;0000000000000000
20000101070615054;1;18ff52f4;0000000000000000
20000101070615054;1;18ff53f4;0000000000000000
20000101070615055;1;18ff54f4;0000000000000000
20000101070615156;1;10ff50f4;14a00177a5000065
20000101070615157;1;18ff54f4;0000000000000000
20000101070615258;1;10ff50f4;14a00177a5000066
20000101070615260;1;18ff51f4;0000000000000000
20000101070615260;1;18ff52f4;0000000000000000
20000101070615261;1;18ff53f4;0000000000000000
20000101070615263;1;18ff54f4;0000000000000000
20000101070615363;1;10ff50f4;14a00177a5000067
20000101070615364;1;18ff54f4;0000000000000000
20000101070615465;1;10ff50f4;1266016693000068
20000101070615467;1;18ff51f4;0000000000000000
20000101070615467;1;18ff52f4;0000000000000000
20000101070615468;1;18ff53f4;0000000000000000
20000101070615470;1;18ff54f4;0000000000000000
20000101070615570;1;10ff50f4;1266016693000069
20000101070615571;1;18ff54f4;0000000000000000
20000101070615672;1;10ff50f4;126601669300006a
20000101070615673;1;18ff51f4;0000000000000000
20000101070615674;1;18ff52f4;0000000000000000
20000101070615675;1;18ff53f4;0000000000000000
20000101070615676;1;18ff54f4;0000000000000000
20000101070615777;1;10ff50f4;126601669300006b
20000101070615778;1;18ff54f4;0000000000000000
20000101070615972;1;10ff50f4;126b019f93000000
20000101070615973;1;18ff51f4;0000000000000000
20000101070615974;1;18ff52f4;0000000000000000
20000101070615975;1;18ff53f4;0000000000000000
20000101070615976;1;18ff54f4;0000000000000000
20000101070616077;1;10ff50f4;126b019f93000001
20000101070616078;1;18ff54f4;0000000000000000
20000101070616179;1;10ff50f4;126b019f93000002
20000101070616180;1;18ff51f4;0000000000000000
20000101070616181;1;18ff52f4;0000000000000000
20000101070616182;1;18ff53f4;0000000000000000
20000101070616183;1;18ff54f4;0000000000000000
20000101070616284;1;10ff50f4;126b019f93000003
20000101070616285;1;18ff54f4;0000000000000000
20000101070616386;1;10ff50f4;1da701d2ed000004
20000101070616387;1;18ff51f4;0000000000000000
20000101070616388;1;18ff52f4;0000000000000000
20000101070616389;1;18ff53f4;0000000000000000
20000101070616390;1;18ff54f4;0000000000000000
20000101070616491;1;10ff50f4;1da701d2ed000005
20000101070616492;1;18ff54f4;0000000000000000
20000101070616593;1;10ff50f4;1da701d2ed000006
20000101070616594;1;18ff51f4;0000000000000000
20000101070616595;1;18ff52f4;0000000000000000
20000101070616596;1;18ff53f4;0000000000000000
20000101070616597;1;18ff54f4;0000000000000000
20000101070616698;1;10ff50f4;1da701d2ed000007
20000101070616699;1;18ff54f4;0000000000000000
20000101070616800;1;10ff50f4;1df301edf0000008
20000101070616801;1;18ff51f4;0000000000000000
20000101070616802;1;18ff52f4;0000000000000000
20000101070616803;1;18ff53f4;0000000000000000
20000101070616804;1;18ff54f4;0000000000000000
20000101070616905;1;10ff50f4;1df301edf0000009
20000101070616906;1;18ff54f4;0000000000000000
20000101070617007;1;10ff50f4;1df301edf000000a
20000101070617008;1;18ff51f4;0000000000000000
20000101070617009;1;18ff52f4;0000000000000000
20000101070617010;1;18ff53f4;0000000000000000
20000101070617011;1;18ff54f4;0000000000000000
20000101070617112;1;10ff50f4;1df301edf000000b
20000101070617113;1;18ff54f4;0000000000000000
20000101070617214;1;10ff50f4;1bc70136de00000c
20000101070617215;1;18ff51f4;0000000000000000
20000101070617216;1;18ff52f4;0000000000000000
20000101070617217;1;18ff53f4;0000000000000000
20000101070617218;1;18ff54f4;0000000000000000
20000101070617319;1;10ff50f4;1bc70136de00000d
20000101070617320;1;18ff54f4;0000000000000000
20000101070617421;1;10ff50f4;1bc70136de00000e
20000101070617422;1;18ff51f4;0000000000000000
20000101070617423;1;18ff52f4;0000000000000000
20000101070617424;1;18ff53f4;0000000000000000
20000101070617425;1;18ff54f4;0000000000000000
20000101070617526;1;10ff50f4;1bc70136de00000f
20000101070617527;1;18ff54f4;0000000000000000
20000101070617628;1;10ff50f4;1a9801c7d5000010
20000101070617629;1;18ff51f4;0000000000000000
20000101070617630;1;18ff52f4;0000000000000000
20000101070617631;1;18ff53f4;0000000000000000
20000101070617632;1;18ff54f4;0000000000000000
20000101070617733;1;10ff50f4;1a9801c7d5000011
20000101070617734;1;18ff54f4;0000000000000000
20000101070617835;1;10ff50f4;1a9801c7d5000012
20000101070617836;1;18ff51f4;0000000000000000
20000101070617837;1;18ff52f4;0000000000000000
20000101070617838;1;18ff53f4;0000000000000000
20000101070617839;1;18ff54f4;0000000000000000
20000101070617940;1;10ff50f4;1a9801c7d5000013
20000101070617941;1;18ff54f4;0000000000000000
20000101070618042;1;10ff50f4;160d01a0b0000014
20000101070618043;1;18ff51f4;0000000000000000
20000101070618044;1;18ff52f4;0000000000000000
20000101070618045;1;18ff53f4;0000000000000000
20000101070618046;1;18ff54f4;0000000000000000
20000101070618147;1;10ff50f4;160d01a0b0000015
20000101070618148;1;18ff54f4;0000000000000000
20000101070618249;1;10ff50f4;160d01a0b0000016
20000101070618250;1;18ff51f4;0000000000000000
20000101070618251;1;18ff52f4;0000000000000000
20000101070618252;1;18ff53f4;0000000000000000
20000101070618253;1;18ff54f4;0000000000000000
20000101070618354;1;10ff50f4;160d01a0b0000017
20000101070618355;1;18ff54f4;0000000000000000
20000101070618456;1;10ff50f4;1dc50192ee000018
20000101070618457;1;18ff51f4;0000000000000000
20000101070618458;1;18ff52f4;0000000000000000
20000101070618459;1;18ff53f4;0000000000000000
20000101070618460;1;18ff54f4;0000000000000000
20000101070618561;1;10ff50f4;1dc50192ee000019
20000101070618562;1;18ff54f4;0000000000000000
20000101070618663;1;10ff50f4;1dc50192ee00001a
20000101070618664;1;18ff51f4;0000000000000000
20000101070618665;1;18ff52f4;0000000000000000
20000101070618666;1;18ff53f4;0000000000000000
20000101070618667;1;18ff54f4;0000000000000000
20000101070618768;1;10ff50f4;1dc50192ee00001b
20000101070618769;1;18ff54f4;0000000000000000
20000101070618870;1;10ff50f4;1d88012aec00001c
20000101070618871;1;18ff51f4;0000000000000000
20000101070618872;1;18ff52f4;0000000000000000
20000101070618873;1;18ff53f4;0000000000000000
20000101070618874;1;18ff54f4;0000000000000000
20000101070618975;1;10ff50f4;1d88012aec00001d
20000101070618976;1;18ff54f4;0000000000000000
20000101070619077;1;10ff50f4;1d88012aec00001e
20000101070619078;1;18ff51f4;0000000000000000
20000101070619079;1;18ff52f4;0000000000000000
20000101070619080;1;18ff53f4;0000000000000000
20000101070619081;1;18ff54f4;0000000000000000
20000101070619182;1;10ff50f4;1d88012aec00001f
20000101070619183;1;18ff54f4;0000000000000000
20000101070619284;1;10ff50f4;1841010ac2000020
20000101070619285;1;18ff51f4;0000000000000000
20000101070619286;1;18ff52f4;0000000000000000
20000101070619287;1;18ff53f4;0000000000000000
20000101070619288;1;18ff54f4;0000000000000000
20000101070619389;1;10ff50f4;1841010ac2000021
20000101070619390;1;18ff54f4;0000000000000000
20000101070619491;1;10ff50f4;1841010ac2000022
20000101070619492;1;18ff51f4;0000000000000000
20000101070619493;1;18ff52f4;0000000000000000
20000101070619494;1;18ff53f4;0000000000000000
20000101070619495;1;18ff54f4;0000000000000000
20000101070619596;1;10ff50f4;1841010ac2000023
20000101070619597;1;18ff54f4;0000000000000000
20000101070619698;1;10ff50f4;14900180a5000024
20000101070619699;1;18ff51f4;0000000000000000
20000101070619700;1;18ff52f4;0000000000000000
20000101070619701;1;18ff53f4;0000000000000000
20000101070619702;1;18ff54f4;0000000000000000
20000101070619803;1;10ff50f4;14900180a5000025
20000101070619804;1;18ff54f4;0000000000000000
20000101070619905;1;10ff50f4;14900180a5000026
20000101070619906;1;18ff51f4;0000000000000000
20000101070619907;1;18ff52f4;0000000000000000
20000101070619908;1;18ff53f4;0000000000000000
20000101070619909;1;18ff54f4;0000000000000000
20000101070620010;1;10ff50f4;14900180a5000027
20000101070620011;1;18ff54f4;0000000000000000
20000101070620112;1;10ff50f4;12e4013d97000028
20000101070620113;1;18ff51f4;0000000000000000
20000101070620114;1;18ff52f4;0000000000000000
20000101070620115;1;18ff53f4;0000000000000000
20000101070620116;1;18ff54f4;0000000000000000
20000101070620217;1;10ff50f4;12e4013d97000029
20000101070620218;1;18ff54f4;0000000000000000
20000101070620319;1;10ff50f4;12e4013d9700002a
20000101070620320;1;18ff51f4;0000000000000000
20000101070620321;1;18ff52f4;0000000000000000
20000101070620322;1;18ff53f4;0000000000000000
20000101070620323;1;18ff54f4;0000000000000000
20000101070620424;1;10ff50f4;12e4013d9700002b
20000101070620425;1;18ff54f4;0000000000000000
20000101070620526;1;10ff50f4;0fb601de7e00002c
20000101070620527;1;18ff51f4;0000000000000000
20000101070620528;1;18ff52f4;0000000000000000
20000101070620529;1;18ff53f4;0000000000000000
20000101070620530;1;18ff54f4;0000000000000000
20000101070620631;1;10ff50f4;0fb601de7e00002d
20000101070620632;1;18ff54f4;0000000000000000
20000101070620733;1;10ff50f4;0fb601de7e00002e
20000101070620734;1;18ff51f4;0000000000000000
20000101070620735;1;18ff52f4;0000000000000000
20000101070620736;1;18ff53f4;0000000000000000
20000101070620737;1;18ff54f4;0000000000000000
20000101070620838;1;10ff50f4;0fb601de7e00002f
20000101070620839;1;18ff54f4;0000000000000000
20000101070620940;1;10ff50f4;14120179a1000030
20000101070620941;1;18ff51f4;0000000000000000
20000101070620942;1;18ff52f4;0000000000000000
20000101070620943;1;18ff53f4;0000000000000000
20000101070620944;1;18ff54f4;0000000000000000
20000101070621045;1;10ff50f4;14120179a1000031
20000101070621046;1;18ff54f4;0000000000000000
20000101070621147;1;10ff50f4;14120179a1000032
20000101070621148;1;18ff51f4;0000000000000000
20000101070621149;1;18ff52f4;0000000000000000
20000101070621150;1;18ff53f4;0000000000000000
20000101070621151;1;18ff54f4;0000000000000000
20000101070621252;1;10ff50f4;14120179a1000033
20000101070621253;1;18ff54f4;0000000000000000
20000101070621354;1;10ff50f4;1b74013bdc000034
20000101070621355;1;18ff51f4;0000000000000000
20000101070621356;1;18ff52f4;0000000000000000
20000101070621357;1;18ff53f4;0000000000000000
20000101070621358;1;18ff54f4;0000000000000000
20000101070621459;1;10ff50f4;1b74013bdc000035
20000101070621460;1;18ff54f4;0000000000000000
20000101070621561;1;10ff50f4;1b74013bdc000036
20000101070621562;1;18ff51f4;0000000000000000
20000101070621563;1;18ff52f4;0000000000000000
20000101070621564;1;18ff53f4;0000000000000000
20000101070621565;1;18ff54f4;0000000000000000
20000101070621666;1;10ff50f4;1b74013bdc000037
20000101070621667;1;18ff54f4;0000000000000000
20000101070621768;1;10ff50f4;1bf101dde0000038
20000101070621769;1;18ff51f4;0000000000000000
20000101070621770;1;18ff52f4;0000000000000000
20000101070621771;1;18ff53f4;0000000000000000
20000101070621772;1;18ff54f4;0000000000000000
20000101070621873;1;10ff50f4;1bf101dde0000039
20000101070621874;1;18ff54f4;0000000000000000
20000101070621975;1;10ff50f4;1bf101dde000003a
20000101070621976;1;18ff51f4;0000000000000000
20000101070621977;1;18ff52f4;0000000000000000
20000101070621978;1;18ff53f4;0000000000000000
20000101070621979;1;18ff54f4;0000000000000000
20000101070622080;1;10ff50f4;1bf101dde000003b
20000101070622081;1;18ff54f4;0000000000000000
20000101070622182;1;10ff50f4;19e1019ccf00003c
20000101070622183;1;18ff51f4;0000000000000000
20000101070622184;1;18ff52f4;0000000000000000
20000101070622185;1;18ff53f4;0000000000000000
20000101070622186;1;18ff54f4;0000000000000000
20000101070622287;1;10ff50f4;19e1019ccf00003d
